"row_kind","id","name","component","tier","purchase","from_level","to_level","credits_cost","data_cost","result_value","result_unit","total_power_mw","idle_draw_mw","power_delta_mw","psu_capacity_mw","psu_capacity_delta_mw","power_cost_per_second","listing_scope","notes"
"upgrade_tier","systemSchedulerSlot","System Queue Slot","scheduler","14","14","13","14","207559","2335","14","system queue slots","0.000","","0.000","","","","expanded through catalog system scheduler ceiling of 24 slots; in-game curve is uncapped","System queue slots do not add idle draw in the current power model."
"upgrade_tier","systemSchedulerSlot","System Queue Slot","scheduler","15","15","14","15","357002","3503","15","system queue slots","0.000","","0.000","","","","expanded through catalog system scheduler ceiling of 24 slots; in-game curve is uncapped","System queue slots do not add idle draw in the current power model."
"upgrade_tier","systemSchedulerSlot","System Queue Slot","scheduler","16","16","15","16","614044","5255","16","system queue slots","0.000","","0.000","","","","expanded through catalog system scheduler ceiling of 24 slots; in-game curve is uncapped","System queue slots do not add idle draw in the current power model."
"upgrade_tier","systemSchedulerSlot","System Queue Slot","scheduler","17","17","16","17","1056155","7882","17","system queue slots","0.000","","0.000","","","","expanded through catalog system scheduler ceiling of 24 slots; in-game curve is uncapped","System queue slots do not add idle draw in the current power model."
"upgrade_tier","systemSchedulerSlot","System Queue Slot","scheduler","18","18","17","18","1816587","11823","18","system queue slots","0.000","","0.000","","","","expanded through catalog system scheduler ceiling of 24 slots; in-game curve is uncapped","System queue slots do not add idle draw in the current power model."
"upgrade_tier","systemSchedulerSlot","System Queue Slot","scheduler","19","19","18","19","3124529","17735","19","system queue slots","0.000","","0.000","","","","expanded through catalog system scheduler ceiling of 24 slots; in-game curve is uncapped","System queue slots do not add idle draw in the current power model."
"upgrade_tier","systemSchedulerSlot","System Queue Slot","scheduler","20","20","19","20","5374190","26602","20","system queue slots","0.000","","0.000","","","","expanded through catalog system scheduler ceiling of 24 slots; in-game curve is uncapped","System queue slots do not add idle draw in the current power model."
"upgrade_tier","systemSchedulerSlot","System Queue Slot","scheduler","21","21","20","21","9243606","39903","21","system queue slots","0.000","","0.000","","","","expanded through catalog system scheduler ceiling of 24 slots; in-game curve is uncapped","System queue slots do not add idle draw in the current power model."
"upgrade_tier","systemSchedulerSlot","System Queue Slot","scheduler","22","22","21","22","15899003","59855","22","system queue slots","0.000","","0.000","","","","expanded through catalog system scheduler ceiling of 24 slots; in-game curve is uncapped","System queue slots do not add idle draw in the current power model."
"upgrade_tier","systemSchedulerSlot","System Queue Slot","scheduler","23","23","22","23","27346285","89782","23","system queue slots","0.000","","0.000","","","","expanded through catalog system scheduler ceiling of 24 slots; in-game curve is uncapped","System queue slots do not add idle draw in the current power model."
"upgrade_tier","systemSchedulerSlot","System Queue Slot","scheduler","24","24","23","24","47035610","134673","24","system queue slots","0.000","","0.000","","","","expanded through catalog system scheduler ceiling of 24 slots; in-game curve is uncapped","System queue slots do not add idle draw in the current power model."
"upgrade_tier","deadlockRecovery","Deadlock Cooldown","scheduler","1","1","0","1","95","24","1.5","x cooldown drain rate","0.000","","0.000","","","","first 10 tiers shown; no current content ceiling and in-game curve is uncapped","Does not add idle draw in the current power model."
"upgrade_tier","deadlockRecovery","Deadlock Cooldown","scheduler","2","2","1","2","162","36","2","x cooldown drain rate","0.000","","0.000","","","","first 10 tiers shown; no current content ceiling and in-game curve is uncapped","Does not add idle draw in the current power model."
"upgrade_tier","deadlockRecovery","Deadlock Cooldown","scheduler","3","3","2","3","275","53","2.5","x cooldown drain rate","0.000","","0.000","","","","first 10 tiers shown; no current content ceiling and in-game curve is uncapped","Does not add idle draw in the current power model."
"upgrade_tier","deadlockRecovery","Deadlock Cooldown","scheduler","4","4","3","4","467","78","3","x cooldown drain rate","0.000","","0.000","","","","first 10 tiers shown; no current content ceiling and in-game curve is uncapped","Does not add idle draw in the current power model."
"upgrade_tier","deadlockRecovery","Deadlock Cooldown","scheduler","5","5","4","5","793","115","3.5","x cooldown drain rate","0.000","","0.000","","","","first 10 tiers shown; no current content ceiling and in-game curve is uncapped","Does not add idle draw in the current power model."
"upgrade_tier","deadlockRecovery","Deadlock Cooldown","scheduler","6","6","5","6","1349","170","4","x cooldown drain rate","0.000","","0.000","","","","first 10 tiers shown; no current content ceiling and in-game curve is uncapped","Does not add idle draw in the current power model."
"upgrade_tier","deadlockRecovery","Deadlock Cooldown","scheduler","7","7","6","7","2293","252","4.5","x cooldown drain rate","0.000","","0.000","","","","first 10 tiers shown; no current content ceiling and in-game curve is uncapped","Does not add idle draw in the current power model."
"upgrade_tier","deadlockRecovery","Deadlock Cooldown","scheduler","8","8","7","8","3898","373","5","x cooldown drain rate","0.000","","0.000","","","","first 10 tiers shown; no current content ceiling and in-game curve is uncapped","Does not add idle draw in the current power model."
"upgrade_tier","deadlockRecovery","Deadlock Cooldown","scheduler","9","9","8","9","6627","552","5.5","x cooldown drain rate","0.000","","0.000","","","","first 10 tiers shown; no current content ceiling and in-game curve is uncapped","Does not add idle draw in the current power model."
"upgrade_tier","deadlockRecovery","Deadlock Cooldown","scheduler","10","10","9","10","11266","818","6","x cooldown drain rate","0.000","","0.000","","","","first 10 tiers shown; no current content ceiling and in-game curve is uncapped","Does not add idle draw in the current power model."
"upgrade_tier","cronSchedule","CRON Job Slot","cron","1","1","0","1","160","18","1","CRON job slot","0.000","","0.000","","","","maxPurchases: 1","CRON queue insertion can add a temporary 1.2 mW spike, but the slot itself has no idle draw."
"upgrade_tier","cronInterval","CRON Interval","cron","1","1","0","1","42","6","59","s minimum CRON interval","0.000","","0.000","","","","maxPurchases: 59","Does not add idle draw. CRON queue insertion can add a temporary 1.2 mW spike."
"upgrade_tier","cronInterval","CRON Interval","cron","2","2","1","2","60","7","58","s minimum CRON interval","0.000","","0.000","","","","maxPurchases: 59","Does not add idle draw. CRON queue insertion can add a temporary 1.2 mW spike."
"upgrade_tier","cronInterval","CRON Interval","cron","3","3","2","3","85","8","57","s minimum CRON interval","0.000","","0.000","","","","maxPurchases: 59","Does not add idle draw. CRON queue insertion can add a temporary 1.2 mW spike."
"upgrade_tier","cronInterval","CRON Interval","cron","4","4","3","4","120","10","56","s minimum CRON interval","0.000","","0.000","","","","maxPurchases: 59","Does not add idle draw. CRON queue insertion can add a temporary 1.2 mW spike."
"upgrade_tier","cronInterval","CRON Interval","cron","5","5","4","5","171","12","55","s minimum CRON interval","0.000","","0.000","","","","maxPurchases: 59","Does not add idle draw. CRON queue insertion can add a temporary 1.2 mW spike."
"upgrade_tier","cronInterval","CRON Interval","cron","6","6","5","6","242","14","54","s minimum CRON interval","0.000","","0.000","","","","maxPurchases: 59","Does not add idle draw. CRON queue insertion can add a temporary 1.2 mW spike."
"upgrade_tier","cronInterval","CRON Interval","cron","7","7","6","7","344","16","53","s minimum CRON interval","0.000","","0.000","","","","maxPurchases: 59","Does not add idle draw. CRON queue insertion can add a temporary 1.2 mW spike."
"upgrade_tier","cronInterval","CRON Interval","cron","8","8","7","8","489","19","52","s minimum CRON interval","0.000","","0.000","","","","maxPurchases: 59","Does not add idle draw. CRON queue insertion can add a temporary 1.2 mW spike."
"upgrade_tier","cronInterval","CRON Interval","cron","9","9","8","9","694","23","51","s minimum CRON interval","0.000","","0.000","","","","maxPurchases: 59","Does not add idle draw. CRON queue insertion can add a temporary 1.2 mW spike."
"upgrade_tier","cronInterval","CRON Interval","cron","10","10","9","10","986","27","50","s minimum CRON interval","0.000","","0.000","","","","maxPurchases: 59","Does not add idle draw. CRON queue insertion can add a temporary 1.2 mW spike."
"upgrade_tier","cronInterval","CRON Interval","cron","11","11","10","11","1400","31","49","s minimum CRON interval","0.000","","0.000","","","","maxPurchases: 59","Does not add idle draw. CRON queue insertion can add a temporary 1.2 mW spike."
"upgrade_tier","cronInterval","CRON Interval","cron","12","12","11","12","1988","37","48","s minimum CRON interval","0.000","","0.000","","","","maxPurchases: 59","Does not add idle draw. CRON queue insertion can add a temporary 1.2 mW spike."
"upgrade_tier","cronInterval","CRON Interval","cron","13","13","12","13","2823","44","47","s minimum CRON interval","0.000","","0.000","","","","maxPurchases: 59","Does not add idle draw. CRON queue insertion can add a temporary 1.2 mW spike."
"upgrade_tier","cronInterval","CRON Interval","cron","14","14","13","14","4009","52","46","s minimum CRON interval","0.000","","0.000","","","","maxPurchases: 59","Does not add idle draw. CRON queue insertion can add a temporary 1.2 mW spike."
"upgrade_tier","cronInterval","CRON Interval","cron","15","15","14","15","5692","61","45","s minimum CRON interval","0.000","","0.000","","","","maxPurchases: 59","Does not add idle draw. CRON queue insertion can add a temporary 1.2 mW spike."
"upgrade_tier","cronInterval","CRON Interval","cron","16","16","15","16","8083","72","44","s minimum CRON interval","0.000","","0.000","","","","maxPurchases: 59","Does not add idle draw. CRON queue insertion can add a temporary 1.2 mW spike."
"upgrade_tier","cronInterval","CRON Interval","cron","17","17","16","17","11478","85","43","s minimum CRON interval","0.000","","0.000","","","","maxPurchases: 59","Does not add idle draw. CRON queue insertion can add a temporary 1.2 mW spike."
"upgrade_tier","cronInterval","CRON Interval","cron","18","18","17","18","16299","100","42","s minimum CRON interval","0.000","","0.000","","","","maxPurchases: 59","Does not add idle draw. CRON queue insertion can add a temporary 1.2 mW spike."
"upgrade_tier","cronInterval","CRON Interval","cron","19","19","18","19","23144","118","41","s minimum CRON interval","0.000","","0.000","","","","maxPurchases: 59","Does not add idle draw. CRON queue insertion can add a temporary 1.2 mW spike."
"upgrade_tier","cronInterval","CRON Interval","cron","20","20","19","20","32865","139","40","s minimum CRON interval","0.000","","0.000","","","","maxPurchases: 59","Does not add idle draw. CRON queue insertion can add a temporary 1.2 mW spike."
"upgrade_tier","cronInterval","CRON Interval","cron","21","21","20","21","46668","164","39","s minimum CRON interval","0.000","","0.000","","","","maxPurchases: 59","Does not add idle draw. CRON queue insertion can add a temporary 1.2 mW spike."
"upgrade_tier","cronInterval","CRON Interval","cron","22","22","21","22","66268","194","38","s minimum CRON interval","0.000","","0.000","","","","maxPurchases: 59","Does not add idle draw. CRON queue insertion can add a temporary 1.2 mW spike."
"upgrade_tier","cronInterval","CRON Interval","cron","23","23","22","23","94101","229","37","s minimum CRON interval","0.000","","0.000","","","","maxPurchases: 59","Does not add idle draw. CRON queue insertion can add a temporary 1.2 mW spike."
"upgrade_tier","cronInterval","CRON Interval","cron","24","24","23","24","133623","270","36","s minimum CRON interval","0.000","","0.000","","","","maxPurchases: 59","Does not add idle draw. CRON queue insertion can add a temporary 1.2 mW spike."
"upgrade_tier","cronInterval","CRON Interval","cron","25","25","24","25","189745","319","35","s minimum CRON interval","0.000","","0.000","","","","maxPurchases: 59","Does not add idle draw. CRON queue insertion can add a temporary 1.2 mW spike."
"upgrade_tier","cronInterval","CRON Interval","cron","26","26","25","26","269437","376","34","s minimum CRON interval","0.000","","0.000","","","","maxPurchases: 59","Does not add idle draw. CRON queue insertion can add a temporary 1.2 mW spike."
"upgrade_tier","cronInterval","CRON Interval","cron","27","27","26","27","382601","444","33","s minimum CRON interval","0.000","","0.000","","","","maxPurchases: 59","Does not add idle draw. CRON queue insertion can add a temporary 1.2 mW spike."
"upgrade_tier","cronInterval","CRON Interval","cron","28","28","27","28","543294","524","32","s minimum CRON interval","0.000","","0.000","","","","maxPurchases: 59","Does not add idle draw. CRON queue insertion can add a temporary 1.2 mW spike."
"upgrade_tier","cronInterval","CRON Interval","cron","29","29","28","29","771477","618","31","s minimum CRON interval","0.000","","0.000","","","","maxPurchases: 59","Does not add idle draw. CRON queue insertion can add a temporary 1.2 mW spike."
"upgrade_tier","cronInterval","CRON Interval","cron","30","30","29","30","1095497","729","30","s minimum CRON interval","0.000","","0.000","","","","maxPurchases: 59","Does not add idle draw. CRON queue insertion can add a temporary 1.2 mW spike."
"upgrade_tier","cronInterval","CRON Interval","cron","31","31","30","31","1555606","860","29","s minimum CRON interval","0.000","","0.000","","","","maxPurchases: 59","Does not add idle draw. CRON queue insertion can add a temporary 1.2 mW spike."
"upgrade_tier","cronInterval","CRON Interval","cron","32","32","31","32","2208961","1015","28","s minimum CRON interval","0.000","","0.000","","","","maxPurchases: 59","Does not add idle draw. CRON queue insertion can add a temporary 1.2 mW spike."
"upgrade_tier","cronInterval","CRON Interval","cron","33","33","32","33","3136724","1198","27","s minimum CRON interval","0.000","","0.000","","","","maxPurchases: 59","Does not add idle draw. CRON queue insertion can add a temporary 1.2 mW spike."
"upgrade_tier","cronInterval","CRON Interval","cron","34","34","33","34","4454148","1413","26","s minimum CRON interval","0.000","","0.000","","","","maxPurchases: 59","Does not add idle draw. CRON queue insertion can add a temporary 1.2 mW spike."
"upgrade_tier","cronInterval","CRON Interval","cron","35","35","34","35","6324890","1668","25","s minimum CRON interval","0.000","","0.000","","","","maxPurchases: 59","Does not add idle draw. CRON queue insertion can add a temporary 1.2 mW spike."
"upgrade_tier","cronInterval","CRON Interval","cron","36","36","35","36","8981344","1968","24","s minimum CRON interval","0.000","","0.000","","","","maxPurchases: 59","Does not add idle draw. CRON queue insertion can add a temporary 1.2 mW spike."
"upgrade_tier","cronInterval","CRON Interval","cron","37","37","36","37","12753509","2322","23","s minimum CRON interval","0.000","","0.000","","","","maxPurchases: 59","Does not add idle draw. CRON queue insertion can add a temporary 1.2 mW spike."
"upgrade_tier","cronInterval","CRON Interval","cron","38","38","37","38","18109983","2740","22","s minimum CRON interval","0.000","","0.000","","","","maxPurchases: 59","Does not add idle draw. CRON queue insertion can add a temporary 1.2 mW spike."
"upgrade_tier","cronInterval","CRON Interval","cron","39","39","38","39","25716175","3233","21","s minimum CRON interval","0.000","","0.000","","","","maxPurchases: 59","Does not add idle draw. CRON queue insertion can add a temporary 1.2 mW spike."
"upgrade_tier","cronInterval","CRON Interval","cron","40","40","39","40","36516969","3815","20","s minimum CRON interval","0.000","","0.000","","","","maxPurchases: 59","Does not add idle draw. CRON queue insertion can add a temporary 1.2 mW spike."
"upgrade_tier","cronInterval","CRON Interval","cron","41","41","40","41","51854096","4502","19","s minimum CRON interval","0.000","","0.000","","","","maxPurchases: 59","Does not add idle draw. CRON queue insertion can add a temporary 1.2 mW spike."
"upgrade_tier","cronInterval","CRON Interval","cron","42","42","41","42","73632816","5313","18","s minimum CRON interval","0.000","","0.000","","","","maxPurchases: 59","Does not add idle draw. CRON queue insertion can add a temporary 1.2 mW spike."
"upgrade_tier","cronInterval","CRON Interval","cron","43","43","42","43","104558599","6269","17","s minimum CRON interval","0.000","","0.000","","","","maxPurchases: 59","Does not add idle draw. CRON queue insertion can add a temporary 1.2 mW spike."
"upgrade_tier","cronInterval","CRON Interval","cron","44","44","43","44","148473210","7397","16","s minimum CRON interval","0.000","","0.000","","","","maxPurchases: 59","Does not add idle draw. CRON queue insertion can add a temporary 1.2 mW spike."
"upgrade_tier","cronInterval","CRON Interval","cron","45","45","44","45","210831959","8729","15","s minimum CRON interval","0.000","","0.000","","","","maxPurchases: 59","Does not add idle draw. CRON queue insertion can add a temporary 1.2 mW spike."
"upgrade_tier","cronInterval","CRON Interval","cron","46","46","45","46","299381381","10300","14","s minimum CRON interval","0.000","","0.000","","","","maxPurchases: 59","Does not add idle draw. CRON queue insertion can add a temporary 1.2 mW spike."
"upgrade_tier","cronInterval","CRON Interval","cron","47","47","46","47","425121561","12154","13","s minimum CRON interval","0.000","","0.000","","","","maxPurchases: 59","Does not add idle draw. CRON queue insertion can add a temporary 1.2 mW spike."
"upgrade_tier","cronInterval","CRON Interval","cron","48","48","47","48","603672617","14342","12","s minimum CRON interval","0.000","","0.000","","","","maxPurchases: 59","Does not add idle draw. CRON queue insertion can add a temporary 1.2 mW spike."
"upgrade_tier","cronInterval","CRON Interval","cron","49","49","48","49","857215116","16923","11","s minimum CRON interval","0.000","","0.000","","","","maxPurchases: 59","Does not add idle draw. CRON queue insertion can add a temporary 1.2 mW spike."
"upgrade_tier","cronInterval","CRON Interval","cron","50","50","49","50","1217245465","19970","10","s minimum CRON interval","0.000","","0.000","","","","maxPurchases: 59","Does not add idle draw. CRON queue insertion can add a temporary 1.2 mW spike."
"upgrade_tier","cronInterval","CRON Interval","cron","51","51","50","51","1728488560","23564","9","s minimum CRON interval","0.000","","0.000","","","","maxPurchases: 59","Does not add idle draw. CRON queue insertion can add a temporary 1.2 mW spike."
"upgrade_tier","cronInterval","CRON Interval","cron","52","52","51","52","2454453755","27806","8","s minimum CRON interval","0.000","","0.000","","","","maxPurchases: 59","Does not add idle draw. CRON queue insertion can add a temporary 1.2 mW spike."
"upgrade_tier","cronInterval","CRON Interval","cron","53","53","52","53","3485324333","32811","7","s minimum CRON interval","0.000","","0.000","","","","maxPurchases: 59","Does not add idle draw. CRON queue insertion can add a temporary 1.2 mW spike."
"upgrade_tier","cronInterval","CRON Interval","cron","54","54","53","54","4949160552","38717","6","s minimum CRON interval","0.000","","0.000","","","","maxPurchases: 59","Does not add idle draw. CRON queue insertion can add a temporary 1.2 mW spike."
"upgrade_tier","cronInterval","CRON Interval","cron","55","55","54","55","7027807984","45686","5","s minimum CRON interval","0.000","","0.000","","","","maxPurchases: 59","Does not add idle draw. CRON queue insertion can add a temporary 1.2 mW spike."
"upgrade_tier","cronInterval","CRON Interval","cron","56","56","55","56","9979487338","53909","4","s minimum CRON interval","0.000","","0.000","","","","maxPurchases: 59","Does not add idle draw. CRON queue insertion can add a temporary 1.2 mW spike."
"upgrade_tier","cronInterval","CRON Interval","cron","57","57","56","57","14170872020","63613","3","s minimum CRON interval","0.000","","0.000","","","","maxPurchases: 59","Does not add idle draw. CRON queue insertion can add a temporary 1.2 mW spike."
"upgrade_tier","cronInterval","CRON Interval","cron","58","58","57","58","20122638268","75063","2","s minimum CRON interval","0.000","","0.000","","","","maxPurchases: 59","Does not add idle draw. CRON queue insertion can add a temporary 1.2 mW spike."
"upgrade_tier","cronInterval","CRON Interval","cron","59","59","58","59","28574146341","88574","1","s minimum CRON interval","0.000","","0.000","","","","maxPurchases: 59","Does not add idle draw. CRON queue insertion can add a temporary 1.2 mW spike."
"upgrade_tier","autoRepeat","Auto-Repeat","scheduler","1","1","0","1","64","4","1","legacy unlock","0.000","","0.000","","","","maxPurchases: 1; requirement currently false","Defined in upgradeDefinitions but not currently exposed as a buyable hardware control. Result detail: hidden legacy broad auto-repeat."
"upgrade_tier","basicQueue","Local Scheduler","scheduler","1","1","0","1","140","10","1","legacy unlock","0.000","","0.000","","","","maxPurchases: 1; requirement currently false","Defined in upgradeDefinitions but not currently exposed as a buyable hardware control. Result detail: hidden legacy local scheduler direct install."
"upgrade_tier","scheduler","System Scheduler","scheduler","1","1","0","1","320","16","1","legacy unlock","0.000","","0.000","","","","maxPurchases: 1; requirement currently false","Defined in upgradeDefinitions but not currently exposed as a buyable hardware control. Result detail: hidden legacy system scheduler direct install."
"upgrade_tier","secondCpu","Unmatched CPU","socket","1","1","0","1","900","24","1","CPU package installed","1.040","","1.040","","","","maxPurchases: 1","Unmatched CPU installs a base package. Delta is measured from a baseline one-CPU idle system. Result detail: installs one base 1-core CPU package."
"upgrade_tier","matchedCpu","Matched CPU","socket","1","1","0","1","900","24","1","CPU package installed","1.040","","1.040","","","","maxPurchases: 1","Matched CPU cost and power are state-dependent; this row uses a baseline one-core source. Copied source upgrades add their own costs and draw. Result detail: copies the selected source CPU package."
"upgrade_tier","ram","RAM Stick","ram","1","1","0","1","16","34","1","installed RAM sticks","0.270","","0.270","","","","expanded through catalog RAM kit ceiling of 8 sticks; in-game curve is uncapped","Adds one base RAM stick. Capacity and frequency upgrades are separate per-stick controls. New RAM sticks are 256 b at 1 Hz."
"upgrade_tier","ram","RAM Stick","ram","2","2","1","2","24","58","2","installed RAM sticks","0.540","","0.270","","","","expanded through catalog RAM kit ceiling of 8 sticks; in-game curve is uncapped","Adds one base RAM stick. Capacity and frequency upgrades are separate per-stick controls. New RAM sticks are 256 b at 1 Hz."
"upgrade_tier","ram","RAM Stick","ram","3","3","2","3","35","101","3","installed RAM sticks","0.810","","0.270","","","","expanded through catalog RAM kit ceiling of 8 sticks; in-game curve is uncapped","Adds one base RAM stick. Capacity and frequency upgrades are separate per-stick controls. New RAM sticks are 256 b at 1 Hz."
"upgrade_tier","ram","RAM Stick","ram","4","4","3","4","52","173","4","installed RAM sticks","1.080","","0.270","","","","expanded through catalog RAM kit ceiling of 8 sticks; in-game curve is uncapped","Adds one base RAM stick. Capacity and frequency upgrades are separate per-stick controls. New RAM sticks are 256 b at 1 Hz."
"upgrade_tier","ram","RAM Stick","ram","5","5","4","5","77","298","5","installed RAM sticks","1.350","","0.270","","","","expanded through catalog RAM kit ceiling of 8 sticks; in-game curve is uncapped","Adds one base RAM stick. Capacity and frequency upgrades are separate per-stick controls. New RAM sticks are 256 b at 1 Hz."
"upgrade_tier","ram","RAM Stick","ram","6","6","5","6","114","512","6","installed RAM sticks","1.620","","0.270","","","","expanded through catalog RAM kit ceiling of 8 sticks; in-game curve is uncapped","Adds one base RAM stick. Capacity and frequency upgrades are separate per-stick controls. New RAM sticks are 256 b at 1 Hz."
"upgrade_tier","ram","RAM Stick","ram","7","7","6","7","168","880","7","installed RAM sticks","1.890","","0.270","","","","expanded through catalog RAM kit ceiling of 8 sticks; in-game curve is uncapped","Adds one base RAM stick. Capacity and frequency upgrades are separate per-stick controls. New RAM sticks are 256 b at 1 Hz."
"upgrade_tier","ram","RAM Stick","ram","8","8","7","8","249","1514","8","installed RAM sticks","2.160","","0.270","","","","expanded through catalog RAM kit ceiling of 8 sticks; in-game curve is uncapped","Adds one base RAM stick. Capacity and frequency upgrades are separate per-stick controls. New RAM sticks are 256 b at 1 Hz."
"upgrade_tier","ramCapacity","RAM Capacity","ram","2","1","1","2","16","34","512","b per targeted RAM stick","0.321","","0.051","","","","expanded through catalog RAM capacity level 16; in-game curve is uncapped","Per targeted stick. All-stick targeting multiplies cost and power delta by selected stick count."
"upgrade_tier","ramCapacity","RAM Capacity","ram","3","2","2","3","24","58","1024","b per targeted RAM stick","0.376","","0.056","","","","expanded through catalog RAM capacity level 16; in-game curve is uncapped","Per targeted stick. All-stick targeting multiplies cost and power delta by selected stick count."
"upgrade_tier","ramCapacity","RAM Capacity","ram","4","3","3","4","35","101","2048","b per targeted RAM stick","0.435","","0.059","","","","expanded through catalog RAM capacity level 16; in-game curve is uncapped","Per targeted stick. All-stick targeting multiplies cost and power delta by selected stick count."
"upgrade_tier","ramCapacity","RAM Capacity","ram","5","4","4","5","52","173","4096","b per targeted RAM stick","0.497","","0.062","","","","expanded through catalog RAM capacity level 16; in-game curve is uncapped","Per targeted stick. All-stick targeting multiplies cost and power delta by selected stick count."
"upgrade_tier","ramCapacity","RAM Capacity","ram","6","5","5","6","77","298","8192","b per targeted RAM stick","0.561","","0.064","","","","expanded through catalog RAM capacity level 16; in-game curve is uncapped","Per targeted stick. All-stick targeting multiplies cost and power delta by selected stick count."
"upgrade_tier","ramCapacity","RAM Capacity","ram","7","6","6","7","114","512","16384","b per targeted RAM stick","0.627","","0.066","","","","expanded through catalog RAM capacity level 16; in-game curve is uncapped","Per targeted stick. All-stick targeting multiplies cost and power delta by selected stick count."
"upgrade_tier","ramCapacity","RAM Capacity","ram","8","7","7","8","168","880","32768","b per targeted RAM stick","0.695","","0.068","","","","expanded through catalog RAM capacity level 16; in-game curve is uncapped","Per targeted stick. All-stick targeting multiplies cost and power delta by selected stick count."
"upgrade_tier","ramCapacity","RAM Capacity","ram","9","8","8","9","249","1514","65536","b per targeted RAM stick","0.765","","0.069","","","","expanded through catalog RAM capacity level 16; in-game curve is uncapped","Per targeted stick. All-stick targeting multiplies cost and power delta by selected stick count."
"upgrade_tier","ramCapacity","RAM Capacity","ram","10","9","9","10","368","2604","131072","b per targeted RAM stick","0.835","","0.071","","","","expanded through catalog RAM capacity level 16; in-game curve is uncapped","Per targeted stick. All-stick targeting multiplies cost and power delta by selected stick count."
"upgrade_tier","ramCapacity","RAM Capacity","ram","11","10","10","11","545","4480","262144","b per targeted RAM stick","0.907","","0.072","","","","expanded through catalog RAM capacity level 16; in-game curve is uncapped","Per targeted stick. All-stick targeting multiplies cost and power delta by selected stick count."
"upgrade_tier","ramCapacity","RAM Capacity","ram","12","11","11","12","807","7705","524288","b per targeted RAM stick","0.981","","0.073","","","","expanded through catalog RAM capacity level 16; in-game curve is uncapped","Per targeted stick. All-stick targeting multiplies cost and power delta by selected stick count."
"upgrade_tier","ramCapacity","RAM Capacity","ram","13","12","12","13","1194","13252","1048576","b per targeted RAM stick","1.055","","0.074","","","","expanded through catalog RAM capacity level 16; in-game curve is uncapped","Per targeted stick. All-stick targeting multiplies cost and power delta by selected stick count."
"upgrade_tier","ramCapacity","RAM Capacity","ram","14","13","13","14","1767","22794","2097152","b per targeted RAM stick","1.131","","0.075","","","","expanded through catalog RAM capacity level 16; in-game curve is uncapped","Per targeted stick. All-stick targeting multiplies cost and power delta by selected stick count."
"upgrade_tier","ramCapacity","RAM Capacity","ram","15","14","14","15","2615","39206","4194304","b per targeted RAM stick","1.207","","0.076","","","","expanded through catalog RAM capacity level 16; in-game curve is uncapped","Per targeted stick. All-stick targeting multiplies cost and power delta by selected stick count."
"upgrade_tier","ramCapacity","RAM Capacity","ram","16","15","15","16","3871","67434","8388608","b per targeted RAM stick","1.284","","0.077","","","","expanded through catalog RAM capacity level 16; in-game curve is uncapped","Per targeted stick. All-stick targeting multiplies cost and power delta by selected stick count."
"upgrade_tier","ramSpeed","RAM Frequency","ram","2","1","1","2","14","0","2","Hz per targeted RAM stick","0.330","","0.060","","","","expanded through catalog RAM frequency level 19; in-game curve is uncapped","Per targeted stick. Stick speeds are not summed into one total speed."
"upgrade_tier","ramSpeed","RAM Frequency","ram","3","2","2","3","20","0","4","Hz per targeted RAM stick","0.395","","0.065","","","","expanded through catalog RAM frequency level 19; in-game curve is uncapped","Per targeted stick. Stick speeds are not summed into one total speed."
"upgrade_tier","ramSpeed","RAM Frequency","ram","4","3","3","4","29","0","8","Hz per targeted RAM stick","0.463","","0.068","","","","expanded through catalog RAM frequency level 19; in-game curve is uncapped","Per targeted stick. Stick speeds are not summed into one total speed."
"upgrade_tier","ramSpeed","RAM Frequency","ram","5","4","4","5","43","0","16","Hz per targeted RAM stick","0.533","","0.070","","","","expanded through catalog RAM frequency level 19; in-game curve is uncapped","Per targeted stick. Stick speeds are not summed into one total speed."
"upgrade_tier","ramSpeed","RAM Frequency","ram","6","5","5","6","62","0","32","Hz per targeted RAM stick","0.606","","0.072","","","","expanded through catalog RAM frequency level 19; in-game curve is uncapped","Per targeted stick. Stick speeds are not summed into one total speed."
"upgrade_tier","ramSpeed","RAM Frequency","ram","7","6","6","7","90","0","64","Hz per targeted RAM stick","0.680","","0.074","","","","expanded through catalog RAM frequency level 19; in-game curve is uncapped","Per targeted stick. Stick speeds are not summed into one total speed."
"upgrade_tier","ramSpeed","RAM Frequency","ram","8","7","7","8","130","0","128","Hz per targeted RAM stick","0.755","","0.076","","","","expanded through catalog RAM frequency level 19; in-game curve is uncapped","Per targeted stick. Stick speeds are not summed into one total speed."
"upgrade_tier","ramSpeed","RAM Frequency","ram","9","8","8","9","189","0","256","Hz per targeted RAM stick","0.832","","0.077","","","","expanded through catalog RAM frequency level 19; in-game curve is uncapped","Per targeted stick. Stick speeds are not summed into one total speed."
"upgrade_tier","ramSpeed","RAM Frequency","ram","10","9","9","10","274","0","512","Hz per targeted RAM stick","0.910","","0.078","","","","expanded through catalog RAM frequency level 19; in-game curve is uncapped","Per targeted stick. Stick speeds are not summed into one total speed."
"upgrade_tier","ramSpeed","RAM Frequency","ram","11","10","10","11","397","0","1024","Hz per targeted RAM stick","0.989","","0.079","","","","expanded through catalog RAM frequency level 19; in-game curve is uncapped","Per targeted stick. Stick speeds are not summed into one total speed."
